Jahr;Stadtraum;Staatsangehörigkeit-1 Deutsche / Ausländer;Wohndauer in 6 Klassen;Wohndauer in Monaten;Anzahl Einwohner
2007;01 StB Altstadt ohne Johannstadt;Deutsche;03 bis unter 5 Jahre;140887;3024
2007;01 StB Altstadt ohne Johannstadt;Deutsche;05 bis unter 10 Jahre;362237;4140
2007;01 StB Altstadt ohne Johannstadt;Deutsche;10 bis unter 20 Jahre;481690;2854
2007;01 StB Altstadt ohne Johannstadt;Deutsche;20 Jahre und mehr;3094099;6481
2007;01 StB Altstadt ohne Johannstadt;Ausländer;00 bis unter 1 Jahr;3709;789
2007;01 StB Altstadt ohne Johannstadt;Ausländer;01 bis unter 3 Jahre;13994;656
2007;01 StB Altstadt ohne Johannstadt;Ausländer;03 bis unter 5 Jahre;17747;380
2007;01 StB Altstadt ohne Johannstadt;Ausländer;05 bis unter 10 Jahre;22100;267
2007;01 StB Altstadt ohne Johannstadt;Ausländer;10 bis unter 20 Jahre;4477;31
2007;01 StB Altstadt ohne Johannstadt;Ausländer;20 Jahre und mehr;3179;8
2007;02 Johannstadt;Deutsche;00 bis unter 1 Jahr;11068;2206
2007;02 Johannstadt;Deutsche;01 bis unter 3 Jahre;87285;3806
2007;02 Johannstadt;Deutsche;03 bis unter 5 Jahre;119972;2596
2007;02 Johannstadt;Deutsche;05 bis unter 10 Jahre;381050;4375
2007;02 Johannstadt;Deutsche;10 bis unter 20 Jahre;460688;2758
2007;02 Johannstadt;Deutsche;20 Jahre und mehr;2514832;5970
2007;02 Johannstadt;Ausländer;00 bis unter 1 Jahr;2801;598
2007;02 Johannstadt;Ausländer;01 bis unter 3 Jahre;16076;724
2007;02 Johannstadt;Ausländer;03 bis unter 5 Jahre;13953;308
2007;02 Johannstadt;Ausländer;05 bis unter 10 Jahre;16946;207
2007;02 Johannstadt;Ausländer;10 bis unter 20 Jahre;5544;36
2007;02 Johannstadt;Ausländer;20 Jahre und mehr;5764;16
2007;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;00 bis unter 1 Jahr;27487;5225
2007;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;01 bis unter 3 Jahre;171562;7723
2007;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;03 bis unter 5 Jahre;196986;4263
2007;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;05 bis unter 10 Jahre;573069;6649
2007;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;10 bis unter 20 Jahre;450318;2856
2007;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;20 Jahre und mehr;761695;1895
2007;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;00 bis unter 1 Jahr;3914;827
2007;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;01 bis unter 3 Jahre;20236;918
2007;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;03 bis unter 5 Jahre;17761;395
2007;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;05 bis unter 10 Jahre;26214;317
2007;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;10 bis unter 20 Jahre;6458;42
2007;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;20 Jahre und mehr;1943;5
2007;04 Leipziger Vorstadt, Pieschen;Deutsche;00 bis unter 1 Jahr;29145;5674
2007;04 Leipziger Vorstadt, Pieschen;Deutsche;01 bis unter 3 Jahre;168134;7554
2007;04 Leipziger Vorstadt, Pieschen;Deutsche;03 bis unter 5 Jahre;206855;4472
2007;04 Leipziger Vorstadt, Pieschen;Deutsche;05 bis unter 10 Jahre;584305;6761
2007;04 Leipziger Vorstadt, Pieschen;Deutsche;10 bis unter 20 Jahre;416148;2677
2007;04 Leipziger Vorstadt, Pieschen;Deutsche;20 Jahre und mehr;1075655;2440
2007;04 Leipziger Vorstadt, Pieschen;Ausländer;00 bis unter 1 Jahr;1829;373
2007;04 Leipziger Vorstadt, Pieschen;Ausländer;01 bis unter 3 Jahre;10660;485
2007;04 Leipziger Vorstadt, Pieschen;Ausländer;03 bis unter 5 Jahre;13510;290
2007;04 Leipziger Vorstadt, Pieschen;Ausländer;05 bis unter 10 Jahre;20908;258
2007;04 Leipziger Vorstadt, Pieschen;Ausländer;10 bis unter 20 Jahre;3159;22
2007;04 Leipziger Vorstadt, Pieschen;Ausländer;20 Jahre und mehr;1356;4
2007;05 Mickten, Kaditz, Trachau;Deutsche;00 bis unter 1 Jahr;18222;3305
2007;05 Mickten, Kaditz, Trachau;Deutsche;01 bis unter 3 Jahre;108551;4919
2007;05 Mickten, Kaditz, Trachau;Deutsche;03 bis unter 5 Jahre;142989;3081
2007;05 Mickten, Kaditz, Trachau;Deutsche;05 bis unter 10 Jahre;620587;6914
2007;05 Mickten, Kaditz, Trachau;Deutsche;10 bis unter 20 Jahre;547333;3463
2007;05 Mickten, Kaditz, Trachau;Deutsche;20 Jahre und mehr;1976961;4404
2007;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;1117;219
2007;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;3286;157
2007;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;3826;85
2007;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;8007;96
2007;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;2415;16
2007;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;4039;11
2007;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;11770;2192
2007;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;82264;3672
2007;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;144990;3139
2007;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;662722;7330
2007;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;968773;5867
2007;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3208630;7245
2007;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;775;163
2007;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;4371;191
2007;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;4045;89
2007;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;6850;79
2007;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;3706;24
2007;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;3550;11
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;15424;2830
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;104872;4681
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;163197;3528
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;664627;7434
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;1019712;6429
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;2825655;6312
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;812;180
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;3589;163
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;4985;110
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;7546;91
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;4859;32
2007;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;4357;11
2007;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;31244;5817
2007;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;193653;8747
2007;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;258293;5561
2007;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;1083569;12121
2007;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;750393;4742
2007;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2591104;5616
2007;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;2701;570
2007;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;13928;655
2007;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;12278;275
2007;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;19475;236
2007;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;5635;35
2007;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;5393;13
2007;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;19923;3720
2007;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;131010;5892
2007;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;207471;4433
2007;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;756479;8573
2007;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;755093;4638
2007;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3295576;7991
2007;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;1005;206
2007;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;5099;234
2007;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;5092;111
2007;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;13544;159
2007;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;4280;29
2007;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;5324;15
2007;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;18608;3479
2007;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;146603;6416
2007;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;228752;4961
2007;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;740418;8395
2007;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;959735;5980
2007;10 StB Leuben;Deutsche;20 Jahre und mehr;3291460;7992
2007;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;572;106
2007;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;3190;141
2007;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;4498;96
2007;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;7426;91
2007;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;6320;38
2007;10 StB Leuben;Ausländer;20 Jahre und mehr;6002;16
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);unbekannt, unzutreffend;03 bis unter 5 Jahre;38;1
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;14606;2875
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;98613;4453
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;123735;2649
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;365415;4201
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;489619;2969
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1577137;4509
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;881;174
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;5150;227
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;6460;137
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;11301;137
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;4285;28
2007;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;3295;11
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;17525;3296
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;125686;5500
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;162646;3512
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;739147;8266
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;888667;5629
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2359276;5617
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;726;152
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;3009;138
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;4230;91
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;10373;126
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;4103;27
2007;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;2797;7
2007;13 Südvorstadt, Zschertnitz;unbekannt, unzutreffend;00 bis unter 1 Jahr;0;1
2007;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;15539;3185
2007;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;88744;4118
2007;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;127804;2781
2007;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;410480;4694
2007;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;510610;3037
2007;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2442519;6193
2007;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;7313;1591
2007;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;21220;991
2007;13 Südvorstadt, Zschertnitz;Ausländer;03 bis unter 5 Jahre;18929;423
2007;13 Südvorstadt, Zschertnitz;Ausländer;05 bis unter 10 Jahre;22128;266
2007;13 Südvorstadt, Zschertnitz;Ausländer;10 bis unter 20 Jahre;5138;33
2007;13 Südvorstadt, Zschertnitz;Ausländer;20 Jahre und mehr;5788;18
2007;14 Mockritz, Coschütz, Plauen;Deutsche;00 bis unter 1 Jahr;12458;2406
2007;14 Mockritz, Coschütz, Plauen;Deutsche;01 bis unter 3 Jahre;84064;3761
2007;14 Mockritz, Coschütz, Plauen;Deutsche;03 bis unter 5 Jahre;126275;2727
2007;14 Mockritz, Coschütz, Plauen;Deutsche;05 bis unter 10 Jahre;521400;5819
2007;14 Mockritz, Coschütz, Plauen;Deutsche;10 bis unter 20 Jahre;617252;3789
2007;14 Mockritz, Coschütz, Plauen;Deutsche;20 Jahre und mehr;1778347;4299
2007;14 Mockritz, Coschütz, Plauen;Ausländer;00 bis unter 1 Jahr;1075;213
2007;14 Mockritz, Coschütz, Plauen;Ausländer;01 bis unter 3 Jahre;5356;248
2007;14 Mockritz, Coschütz, Plauen;Ausländer;03 bis unter 5 Jahre;4097;89
2007;14 Mockritz, Coschütz, Plauen;Ausländer;05 bis unter 10 Jahre;7914;100
2007;14 Mockritz, Coschütz, Plauen;Ausländer;10 bis unter 20 Jahre;2411;16
2007;14 Mockritz, Coschütz, Plauen;Ausländer;20 Jahre und mehr;1523;5
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;00 bis unter 1 Jahr;28723;5544
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;01 bis unter 3 Jahre;177257;7949
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;03 bis unter 5 Jahre;237030;5113
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;05 bis unter 10 Jahre;740568;8394
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;10 bis unter 20 Jahre;594655;3825
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;20 Jahre und mehr;1571178;3526
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;00 bis unter 1 Jahr;1816;353
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;01 bis unter 3 Jahre;8554;405
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;03 bis unter 5 Jahre;11884;251
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;05 bis unter 10 Jahre;18110;236
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;10 bis unter 20 Jahre;4562;31
2007;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;20 Jahre und mehr;2080;6
2007;16 Gorbitz;Deutsche;00 bis unter 1 Jahr;11570;2391
2007;16 Gorbitz;Deutsche;01 bis unter 3 Jahre;87488;3838
2007;16 Gorbitz;Deutsche;03 bis unter 5 Jahre;124748;2691
2007;16 Gorbitz;Deutsche;05 bis unter 10 Jahre;290624;3376
2007;16 Gorbitz;Deutsche;10 bis unter 20 Jahre;689383;3751
2007;16 Gorbitz;Deutsche;20 Jahre und mehr;1051967;3564
2007;16 Gorbitz;Ausländer;00 bis unter 1 Jahr;815;160
2007;16 Gorbitz;Ausländer;01 bis unter 3 Jahre;3454;154
2007;16 Gorbitz;Ausländer;03 bis unter 5 Jahre;4627;100
2007;16 Gorbitz;Ausländer;05 bis unter 10 Jahre;5143;62
2007;16 Gorbitz;Ausländer;10 bis unter 20 Jahre;5266;32
2007;16 Gorbitz;Ausländer;20 Jahre und mehr;3003;11
2007;17 Briesnitz und westliche OS;Deutsche;00 bis unter 1 Jahr;9217;1782
2007;17 Briesnitz und westliche OS;Deutsche;01 bis unter 3 Jahre;68006;2973
2007;17 Briesnitz und westliche OS;Deutsche;03 bis unter 5 Jahre;107930;2355
2007;17 Briesnitz und westliche OS;Deutsche;05 bis unter 10 Jahre;486355;5428
2007;17 Briesnitz und westliche OS;Deutsche;10 bis unter 20 Jahre;691917;4361
2007;17 Briesnitz und westliche OS;Deutsche;20 Jahre und mehr;1992671;4455
2007;17 Briesnitz und westliche OS;Ausländer;00 bis unter 1 Jahr;240;43
2007;17 Briesnitz und westliche OS;Ausländer;01 bis unter 3 Jahre;1845;86
2007;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;1296;28
2007;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;4060;49
2007;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;2587;17
2007;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;1587;5
2008;01 StB Altstadt ohne Johannstadt;Deutsche;00 bis unter 1 Jahr;18256;3655
2008;01 StB Altstadt ohne Johannstadt;Deutsche;01 bis unter 3 Jahre;104515;4927
2008;01 StB Altstadt ohne Johannstadt;Deutsche;03 bis unter 5 Jahre;132184;2840
2008;01 StB Altstadt ohne Johannstadt;Deutsche;05 bis unter 10 Jahre;354596;4161
2008;01 StB Altstadt ohne Johannstadt;Deutsche;10 bis unter 20 Jahre;533860;3230
2008;01 StB Altstadt ohne Johannstadt;Deutsche;20 Jahre und mehr;3040089;6273
2008;01 StB Altstadt ohne Johannstadt;Ausländer;00 bis unter 1 Jahr;3812;768
2008;01 StB Altstadt ohne Johannstadt;Ausländer;01 bis unter 3 Jahre;15946;749
2008;01 StB Altstadt ohne Johannstadt;Ausländer;03 bis unter 5 Jahre;16110;346
2008;01 StB Altstadt ohne Johannstadt;Ausländer;05 bis unter 10 Jahre;26347;329
2008;01 StB Altstadt ohne Johannstadt;Ausländer;10 bis unter 20 Jahre;6621;45
2008;01 StB Altstadt ohne Johannstadt;Ausländer;20 Jahre und mehr;2302;6
2008;02 Johannstadt;unbekannt, unzutreffend;00 bis unter 1 Jahr;4;1
2008;02 Johannstadt;Deutsche;00 bis unter 1 Jahr;11768;2346
2008;02 Johannstadt;Deutsche;01 bis unter 3 Jahre;78026;3490
2008;02 Johannstadt;Deutsche;03 bis unter 5 Jahre;125550;2709
2008;02 Johannstadt;Deutsche;05 bis unter 10 Jahre;368995;4249
2008;02 Johannstadt;Deutsche;10 bis unter 20 Jahre;519227;3157
2008;02 Johannstadt;Deutsche;20 Jahre und mehr;2506007;5845
2008;02 Johannstadt;Ausländer;00 bis unter 1 Jahr;2462;552
2008;02 Johannstadt;Ausländer;01 bis unter 3 Jahre;14547;673
2008;02 Johannstadt;Ausländer;03 bis unter 5 Jahre;17702;391
2008;02 Johannstadt;Ausländer;05 bis unter 10 Jahre;20049;244
2008;02 Johannstadt;Ausländer;10 bis unter 20 Jahre;6158;42
2008;02 Johannstadt;Ausländer;20 Jahre und mehr;6197;17
2008;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;00 bis unter 1 Jahr;28500;5523
2008;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;01 bis unter 3 Jahre;166125;7462
2008;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;03 bis unter 5 Jahre;204437;4455
2008;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;05 bis unter 10 Jahre;557554;6443
2008;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;10 bis unter 20 Jahre;539709;3468
2008;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;20 Jahre und mehr;743304;1826
2008;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;00 bis unter 1 Jahr;3778;794
2008;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;01 bis unter 3 Jahre;18293;833
2008;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;03 bis unter 5 Jahre;19402;430
2008;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;05 bis unter 10 Jahre;26598;326
2008;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;10 bis unter 20 Jahre;10500;72
2008;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;20 Jahre und mehr;2003;5
2008;04 Leipziger Vorstadt, Pieschen;Deutsche;00 bis unter 1 Jahr;30027;5742
2008;04 Leipziger Vorstadt, Pieschen;Deutsche;01 bis unter 3 Jahre;173576;7906
2008;04 Leipziger Vorstadt, Pieschen;Deutsche;03 bis unter 5 Jahre;210330;4538
2008;04 Leipziger Vorstadt, Pieschen;Deutsche;05 bis unter 10 Jahre;573027;6576
2008;04 Leipziger Vorstadt, Pieschen;Deutsche;10 bis unter 20 Jahre;509013;3327
2008;04 Leipziger Vorstadt, Pieschen;Deutsche;20 Jahre und mehr;1069219;2414
2008;04 Leipziger Vorstadt, Pieschen;Ausländer;00 bis unter 1 Jahr;2288;442
2008;04 Leipziger Vorstadt, Pieschen;Ausländer;01 bis unter 3 Jahre;10008;455
2008;04 Leipziger Vorstadt, Pieschen;Ausländer;03 bis unter 5 Jahre;12301;260
2008;04 Leipziger Vorstadt, Pieschen;Ausländer;05 bis unter 10 Jahre;24376;300
2008;04 Leipziger Vorstadt, Pieschen;Ausländer;10 bis unter 20 Jahre;4314;30
2008;04 Leipziger Vorstadt, Pieschen;Ausländer;20 Jahre und mehr;1404;4
2008;05 Mickten, Kaditz, Trachau;Deutsche;00 bis unter 1 Jahr;17771;3285
2008;05 Mickten, Kaditz, Trachau;Deutsche;01 bis unter 3 Jahre;115752;5128
2008;05 Mickten, Kaditz, Trachau;Deutsche;03 bis unter 5 Jahre;144021;3111
2008;05 Mickten, Kaditz, Trachau;Deutsche;05 bis unter 10 Jahre;568620;6303
2008;05 Mickten, Kaditz, Trachau;Deutsche;10 bis unter 20 Jahre;678394;4385
2008;05 Mickten, Kaditz, Trachau;Deutsche;20 Jahre und mehr;1952742;4301
2008;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;746;160
2008;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;3926;185
2008;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;4036;87
2008;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;8553;101
2008;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;3975;27
2008;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;4171;11
2008;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;12186;2298
2008;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;82859;3648
2008;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;138332;2959
2008;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;584669;6517
2008;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;1098702;6786
2008;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3229293;7236
2008;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;837;174
2008;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;3855;184
2008;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;4552;100
2008;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;7005;82
2008;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;4554;30
2008;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;3682;11
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;15060;2802
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;101582;4481
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;165416;3574
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;595645;6743
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;1180616;7439
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;2819640;6243
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;835;170
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;3653;164
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;4365;94
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;7045;85
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;6024;39
2008;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;4489;11
2008;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;28721;5577
