Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Stadtteil zus.;WZ-Abteilung 2008 (2 Ziffern);Beschäftigtengrößenklassen_4;Anzahl Niederlassungen
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;"81-Gebäudebetreuung;Garten- und Landschaftsbau";10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;"81-Gebäudebetreuung;Garten- und Landschaftsbau";250 u.m.;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;82-wirtsch. DL f. Untern.+Privatpersonen a.n.g.;0-9 svB;6
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;85-Erziehung und Unterricht;0-9 svB;3
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;86-Gesundheitswesen;0-9 svB;12
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;88-Sozialwesen (ohne Heime);10-49 svB;2
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;88-Sozialwesen (ohne Heime);50-249 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;90-Kreative,künstler.+ unterhaltende Tätigk.;0-9 svB;4
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;93-DL des Sports, der Unterhaltung+Erholung;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;94-Int.vertr., rel. Verein. (o. Sozialw.,Sport);0-9 svB;3
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;95-Rep. von DVgeräten und Gebrauchsgütern;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85 Coschütz/Gittersee;96-sonstige überwiegend persönliche DL;0-9 svB;11
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;14-Herst. von Bekleidung;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";0-9 svB;3
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";10-49 svB;2
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;20-Herst. von chemischen Erzeugnissen;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;22-Herst. von Gummi- und Kunststoffwaren;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;25-Herst. von Metallerzeugnissen;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;0-9 svB;2
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;27-Herst. von elektrischen Ausrüstungen;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;28-Maschinenbau;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;30-Sonstiger Fahrzeugbau;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;32-Herst. von sonstigen Waren;0-9 svB;2
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;32-Herst. von sonstigen Waren;10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;33-Rep. + Install. v. Maschinen + Ausrüstungen;0-9 svB;3
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;35-Energieversorgung;0-9 svB;10
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;41-Hochbau;0-9 svB;5
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;41-Hochbau;50-249 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;42-Tiefbau;0-9 svB;2
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;0-9 svB;29
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;10-49 svB;3
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";0-9 svB;4
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;46-Großhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;21
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;46-Großhandel (ohne Handel mit Kraftfahrzeugen);10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;45
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);10-49 svB;3
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"49-Landverkehr; Transport in Rohrfernleitungen";0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"49-Landverkehr; Transport in Rohrfernleitungen";10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;53-Post-, Kurier- und Expressdienste;0-9 svB;3
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;53-Post-, Kurier- und Expressdienste;10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;56-Gastronomie;0-9 svB;14
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;58-Verlagswesen;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"59-Film+Musikherst.,Verleih,Vertrieb; Kinos";0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;61-Telekommunikation;10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;62-Erbr. von DL der Informationstechnologie;0-9 svB;24
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;62-Erbr. von DL der Informationstechnologie;10-49 svB;6
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;62-Erbr. von DL der Informationstechnologie;50-249 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;63-InformationsDL;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;66-Mit Finanz-+ Versich.DL verb. Tätigkeiten;0-9 svB;17
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;68-Grundstücks- und Wohnungswesen;0-9 svB;17
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;69-Rechts- + Steuerberatung, Wirtschaftsprüfung;0-9 svB;25
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;69-Rechts- + Steuerberatung, Wirtschaftsprüfung;10-49 svB;3
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"70-Verw.+Führg v. Untern.+Betr.;Untern.beratung";0-9 svB;14
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"70-Verw.+Führg v. Untern.+Betr.;Untern.beratung";50-249 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";0-9 svB;62
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";10-49 svB;2
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";50-249 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;72-Forschung und Entwicklung;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;72-Forschung und Entwicklung;10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;73-Werbung und Marktforschung;0-9 svB;6
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;74-Sonst. freiber., wiss. + techn. Tätigkeiten;0-9 svB;15
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;77-Verm. von beweglichen Sachen;0-9 svB;2
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;78-Vermittl. + Überlassung von Arbeitskräften;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;78-Vermittl. + Überlassung von Arbeitskräften;10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;79-Reisebüros,-veranstalter,sonst. Reservier.DL;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;79-Reisebüros,-veranstalter,sonst. Reservier.DL;10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;80-Wach- + Sicherheitsdienste sowie Detekteien;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"81-Gebäudebetreuung;Garten- und Landschaftsbau";0-9 svB;10
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"81-Gebäudebetreuung;Garten- und Landschaftsbau";10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"81-Gebäudebetreuung;Garten- und Landschaftsbau";50-249 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;"81-Gebäudebetreuung;Garten- und Landschaftsbau";250 u.m.;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;82-wirtsch. DL f. Untern.+Privatpersonen a.n.g.;0-9 svB;7
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;82-wirtsch. DL f. Untern.+Privatpersonen a.n.g.;250 u.m.;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;85-Erziehung und Unterricht;0-9 svB;9
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;85-Erziehung und Unterricht;10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;86-Gesundheitswesen;0-9 svB;32
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;86-Gesundheitswesen;10-49 svB;2
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;87-Heime (ohne Erholungs- und Ferienheime);0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;87-Heime (ohne Erholungs- und Ferienheime);10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;87-Heime (ohne Erholungs- und Ferienheime);50-249 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;88-Sozialwesen (ohne Heime);0-9 svB;3
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;88-Sozialwesen (ohne Heime);10-49 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;90-Kreative,künstler.+ unterhaltende Tätigk.;0-9 svB;12
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;91-Biblioth.,Archive,Museen,bot.+zool. Gärten;0-9 svB;1
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;93-DL des Sports, der Unterhaltung+Erholung;0-9 svB;4
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;94-Int.vertr., rel. Verein. (o. Sozialw.,Sport);0-9 svB;6
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;94-Int.vertr., rel. Verein. (o. Sozialw.,Sport);10-49 svB;2
2020;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;86 Plauen;96-sonstige überwiegend persönliche DL;0-9 svB;33
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;15-Herst. von Leder, Lederwaren und Schuhen;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;16-Herst. Holz-,Flecht-,Korb-+Korkw. (oh.Möbel);0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;27-Herst. von elektrischen Ausrüstungen;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;28-Maschinenbau;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;32-Herst. von sonstigen Waren;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;32-Herst. von sonstigen Waren;50-249 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;33-Rep. + Install. v. Maschinen + Ausrüstungen;0-9 svB;2
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;35-Energieversorgung;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;41-Hochbau;0-9 svB;2
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;41-Hochbau;50-249 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;42-Tiefbau;0-9 svB;5
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;42-Tiefbau;50-249 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;0-9 svB;36
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;10-49 svB;2
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";0-9 svB;18
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";10-49 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;46-Großhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;7
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;46-Großhandel (ohne Handel mit Kraftfahrzeugen);10-49 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;34
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);10-49 svB;2
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);50-249 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"49-Landverkehr; Transport in Rohrfernleitungen";0-9 svB;3
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"49-Landverkehr; Transport in Rohrfernleitungen";10-49 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"49-Landverkehr; Transport in Rohrfernleitungen";50-249 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;52-Lagerei sowie sonst. DL für den Verkehr;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;53-Post-, Kurier- und Expressdienste;0-9 svB;3
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;53-Post-, Kurier- und Expressdienste;50-249 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;55-Beherbergung;0-9 svB;4
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;55-Beherbergung;10-49 svB;2
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;56-Gastronomie;0-9 svB;23
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;56-Gastronomie;10-49 svB;2
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;61-Telekommunikation;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;62-Erbr. von DL der Informationstechnologie;0-9 svB;8
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;62-Erbr. von DL der Informationstechnologie;10-49 svB;2
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;62-Erbr. von DL der Informationstechnologie;50-249 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;63-InformationsDL;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;63-InformationsDL;50-249 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;64-Erbr. von FinanzDL;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;66-Mit Finanz-+ Versich.DL verb. Tätigkeiten;0-9 svB;5
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;68-Grundstücks- und Wohnungswesen;0-9 svB;11
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;69-Rechts- + Steuerberatung, Wirtschaftsprüfung;0-9 svB;9
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;69-Rechts- + Steuerberatung, Wirtschaftsprüfung;10-49 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"70-Verw.+Führg v. Untern.+Betr.;Untern.beratung";0-9 svB;6
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";0-9 svB;13
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";10-49 svB;3
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";50-249 svB;2
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;73-Werbung und Marktforschung;0-9 svB;5
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;74-Sonst. freiber., wiss. + techn. Tätigkeiten;0-9 svB;5
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;77-Verm. von beweglichen Sachen;0-9 svB;2
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;80-Wach- + Sicherheitsdienste sowie Detekteien;0-9 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;80-Wach- + Sicherheitsdienste sowie Detekteien;10-49 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"81-Gebäudebetreuung;Garten- und Landschaftsbau";0-9 svB;14
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;"81-Gebäudebetreuung;Garten- und Landschaftsbau";10-49 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;82-wirtsch. DL f. Untern.+Privatpersonen a.n.g.;0-9 svB;6
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;85-Erziehung und Unterricht;0-9 svB;7
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;85-Erziehung und Unterricht;10-49 svB;1
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;86-Gesundheitswesen;0-9 svB;19
2020;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;91 Cotta;86-Gesundheitswesen;10-49 svB;2
