Jahr;Statistischer Bezirk;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Stadtbezirk/Ortschaft;Stadtraum;Rückbaugebiete;Rückbau-Art;Gebäudeanzahl;Anzahl Wohnungen
2018;413  Oberloschwitz;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2018;422  Loschwitz-Nordost(Rißweg);42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2018;426  Bühlau(Ullersdorfer Str);42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2018;435  Söbrigen;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2018;454  Weißig (Hauptstr.);45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;2;2
2018;455  Weißig (Bergstr.);45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;3;4
2018;462  Pappritz-West;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2018;465  Eichbusch/Helfenberg/Rockau;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;2;3
2018;471  Schönfeld;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;2;2
2018;514  Blasewitz(Kretschmerstr);51 Blasewitz;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;1
2018;634  Zschieren;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;2
2018;733  Niedersedlitz(Windmühlenstr);73 Niedersedlitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2018;765  Strehlen(Eugen-Bracht-Str);76 Strehlen;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;2;3
2018;772  Reick(Am Lehmhaus);77 Reick;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);000;Totalabriss;1;2
2018;831  Räcknitz(Alträcknitz);83 Räcknitz/Zschertnitz;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;000;Totalabriss;1;1
2018;845  Altmockritz/Altpestitz;84 Kleinpestitz/Mockritz;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2018;853  Gittersee;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2018;861  Plauen(Würzburger Str-West);86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2018;901  Cossebaude-Nord;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;000;Totalabriss;1;2
2018;902  Cossebaude-Süd;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2018;932  Löbtau-Süd(Frankenbergstr);93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;3
2018;981  Stetzsch;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2018;993  Pennrich;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2019;152  Albertstadt-West;15 Albertstadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;1;1
2019;244  Trachau(Platanenstr);24 Trachau;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;1;1
2019;352  Lausa-Fuchsberg;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2019;413  Oberloschwitz;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2019;421  Weißer Hirsch;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;2
2019;429  Neu-Rochwitz;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;3
2019;471  Schönfeld;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2019;579  Strehlen-Nordost(Basteistr);57 Gruna;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;000;Totalabriss;1;1
2019;634  Zschieren;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;2;2
2019;645  Großzschachwitz(Schweizstr);64 Großzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;4
2019;742  Lockwitz;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2019;853  Gittersee;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2019;944  Naußlitz-Süd;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;1
2019;945  Dölzschen;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;1
2019;992  Ockerwitz;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2019;993  Pennrich;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2020;043  Wilsdruffer Vs.(Maternistr);04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;000;Totalabriss;1;41
2020;131  Innere Neust.(Königstr);13 Innere Neustadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;1;1
2020;152  Albertstadt-West;15 Albertstadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;1;1
2020;227  Übigau;22 Mickten;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;1;4
2020;256  Pieschen-Nord(Duckwitzstr);25 Pieschen-N/Trachenberge;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;1;2
2020;314  Klotzsche(Am Trobischberg);31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2020;324  Hellerau(Markt);32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2020;351  Weixdorf;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2020;355  Gomlitz;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2020;363  Heidehof;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;OS Langebrück;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2020;413  Oberloschwitz;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2020;426  Bühlau(Ullersdorfer Str);42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;2
2020;427  Alt-Bühlau/Quohren;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2020;431  Niederpoyritz;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2020;471  Schönfeld;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;2;2
2020;561  Seidnitz(Rennbahn);56 Seidnitz/Dobritz;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;000;Totalabriss;1;2
2020;579  Strehlen-Nordost(Basteistr);57 Gruna;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;000;Totalabriss;1;1
2020;612  Leuben(Stephensonstr);61 Leuben;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;2;2
2020;631  Kleinzschachwitz-Nord;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;2
2020;633  Meußlitz;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;2
2020;634  Zschieren;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;3;3
2020;733  Niedersedlitz(Windmühlenstr);73 Niedersedlitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2020;853  Gittersee;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2020;864  Plauen(Nöthnitzer Str);86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;5
2020;945  Dölzschen;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;1
2020;981  Stetzsch;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;1;2
2021;233  Kaditz(Altkaditz);23 Kaditz;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;2;5
2021;244  Trachau(Platanenstr);24 Trachau;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;1;1
2021;254  Pieschen-Nord(Trachenbgr. Str);25 Pieschen-N/Trachenberge;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;1;1
2021;311  Klotzsche(Altklotzsche);31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2021;314  Klotzsche(Am Trobischberg);31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;2;2
2021;317  Klotzsche(Selliner Str);31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2021;321  Wilschdorf;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2021;322  Rähnitz;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2021;323  Hellerau(Festspielhaus);32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2021;352  Lausa-Fuchsberg;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;2;2
2021;354  Alt-Lausa/Friedersdorf;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;2;2
2021;362  Langebrück-Süd;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;OS Langebrück;06 StB Klotzsche und nördliche OS;000;Totalabriss;2;4
2021;411  Loschwitz(Schevenstr);41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2021;427  Alt-Bühlau/Quohren;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2021;455  Weißig (Bergstr.);45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2021;462  Pappritz-West;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2021;465  Eichbusch/Helfenberg/Rockau;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2021;473  Borsberg;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2021;511  Blasewitz(Händelallee);51 Blasewitz;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;1
2021;512  Blasewitz(Schillerpl);51 Blasewitz;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;3
2021;514  Blasewitz(Kretschmerstr);51 Blasewitz;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;1
2021;612  Leuben(Stephensonstr);61 Leuben;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;2
2021;631  Kleinzschachwitz-Nord;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;2;2
2021;633  Meußlitz;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;2
2021;634  Zschieren;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;2;3
2021;743  Nickern;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2021;755  Leubnitz(Altleubnitz);75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2021;814  Südvs.-West(Eisenstuckst-West);81 Südvorstadt-West;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;000;Totalabriss;1;1
2021;852  Coschütz-West;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2021;853  Gittersee;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2021;861  Plauen(Würzburger Str-West);86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;4
2021;868  Plauen(Hohenplauen);86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2021;909  Merbitz/Podemus;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Mobschatz;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2021;946  Niedergorbitz/Roßthal;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;3;3
2021;985  Alt-Omsewitz;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;000;Totalabriss;2;4
2021;993  Pennrich;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2022;042  Wilsdruffer Vs.(Ermischstr);04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;000;Totalabriss;1;3
2022;122  Radeberger Vs.(Forststr);12 Radeberger Vorstadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;1;1
2022;351  Weixdorf;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2022;355  Gomlitz;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2022;361  Langebrück-Nord;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;OS Langebrück;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;2
2022;412  Loschwitz(Körnerplatz);41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2022;427  Alt-Bühlau/Quohren;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;2;2
2022;451  Weißig (Heidestr./Marienbäder);45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2022;512  Blasewitz(Schillerpl);51 Blasewitz;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;000;Totalabriss;1;5
2022;577  Gruna(Beilstr);57 Gruna;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;000;Totalabriss;1;9
2022;631  Kleinzschachwitz-Nord;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;1;1
2022;755  Leubnitz(Altleubnitz);75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2022;759  Mockritz-Ost(Gostritzer Str);75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);000;Totalabriss;1;1
2022;823  Südvs.-Ost(Lukasplatz);82 Südvorstadt-Ost;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;000;Totalabriss;1;1
2022;824  Südvs.-Ost(Ackermannstr);82 Südvorstadt-Ost;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;000;Totalabriss;1;3
2022;853  Gittersee;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;000;Totalabriss;1;1
2022;911  Cotta(Cossebauder Str);91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;1
2022;993  Pennrich;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;000;Totalabriss;2;2
2023;131  Innere Neust.(Königstr);13 Innere Neustadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;2;4
2023;152  Albertstadt-West;15 Albertstadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;1;1
2023;248  Trachau(Neuländer Str);24 Trachau;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;1;2
2023;257  Trachenberge;25 Pieschen-N/Trachenberge;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;000;Totalabriss;2;2
2023;311  Klotzsche(Altklotzsche);31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;5
2023;316  Klotzsche(Königswald-Nord);31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2023;354  Alt-Lausa/Friedersdorf;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2023;356  Marsdorf;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;2
2023;361  Langebrück-Nord;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;OS Langebrück;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2023;363  Heidehof;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;OS Langebrück;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;3
2023;412  Loschwitz(Körnerplatz);41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2023;413  Oberloschwitz;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2023;423  Loschwitz-NO(Am Weißen Adler);42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;2
2023;425  Bühlau(Neukircher Str);42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2023;428  Rochwitz;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2023;461  Gönnsdorf;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2023;555  Seidnitz-Nord(Johnsbacher Weg);55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;000;Totalabriss;1;1
2023;612  Leuben(Stephensonstr);61 Leuben;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;000;Totalabriss;2;2
2023;811  Südvs.-West(Feldschlößchenstr);81 Südvorstadt-West;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;000;Totalabriss;1;1
2023;902  Cossebaude-Süd;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;000;Totalabriss;1;1
2023;911  Cotta(Cossebauder Str);91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;2
2023;945  Dölzschen;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;1
2023;946  Niedergorbitz/Roßthal;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;000;Totalabriss;1;4
2023;971  Gorbitz-Nord(Omsew. Ring-SO);97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;000;Totalabriss;2;47
2024;113  Äußere Neust.(Katharinenstr);11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;000;Totalabriss;1;4
2024;233  Kaditz(Altkaditz);23 Kaditz;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;1;1
2024;234  Kaditz(Riegelplatz);23 Kaditz;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;000;Totalabriss;1;1
2024;354  Alt-Lausa/Friedersdorf;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2024;355  Gomlitz;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;000;Totalabriss;1;1
2024;411  Loschwitz(Schevenstr);41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
2024;412  Loschwitz(Körnerplatz);41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;000;Totalabriss;1;1
