Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Stadtbezirk/Ortschaft;Stadtraum;Geschlecht;Gestorbene
2006;62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;weiblich;35
2006;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;männlich;27
2006;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;weiblich;38
2006;64 Großzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;männlich;45
2006;64 Großzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;weiblich;67
2006;71 Prohlis-Nord;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);männlich;42
2006;71 Prohlis-Nord;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);weiblich;16
2006;72 Prohlis-Süd;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);männlich;57
2006;72 Prohlis-Süd;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);weiblich;83
2006;73 Niedersedlitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);männlich;29
2006;73 Niedersedlitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);weiblich;22
2006;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);männlich;23
2006;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);weiblich;19
2006;75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);männlich;49
2006;75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);weiblich;71
2006;76 Strehlen;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);männlich;12
2006;76 Strehlen;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);weiblich;9
2006;76 Strehlen;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);männlich;27
2006;76 Strehlen;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);weiblich;62
2006;77 Reick;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);männlich;19
2006;77 Reick;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);weiblich;17
2006;81 Südvorstadt-West;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;männlich;48
2006;81 Südvorstadt-West;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;weiblich;33
2006;82 Südvorstadt-Ost;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;männlich;17
2006;82 Südvorstadt-Ost;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;weiblich;19
2006;83 Räcknitz/Zschertnitz;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;männlich;35
2006;83 Räcknitz/Zschertnitz;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;weiblich;33
2006;84 Kleinpestitz/Mockritz;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;männlich;33
2006;84 Kleinpestitz/Mockritz;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;weiblich;21
2006;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;männlich;23
2006;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;weiblich;13
2006;86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;männlich;31
2006;86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;weiblich;42
2006;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;männlich;18
2006;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;weiblich;27
2006;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Mobschatz;17 Briesnitz und westliche OS;männlich;2
2006;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Mobschatz;17 Briesnitz und westliche OS;weiblich;3
2006;91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;männlich;40
2006;91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;weiblich;17
2006;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;männlich;21
2006;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;weiblich;16
2006;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;männlich;30
2006;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;weiblich;41
2006;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;männlich;40
2006;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;weiblich;41
2006;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;männlich;55
2006;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;weiblich;82
2006;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;männlich;33
2006;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;weiblich;78
2006;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;männlich;19
2006;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;weiblich;8
2006;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;männlich;44
2006;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;weiblich;39
2006;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Altfranken;17 Briesnitz und westliche OS;männlich;1
2006;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Altfranken;17 Briesnitz und westliche OS;weiblich;3
2006;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;männlich;9
2006;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;weiblich;7
2007;01 Innere Altstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;männlich;13
2007;01 Innere Altstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;weiblich;20
2007;02 Pirnaische Vorstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;männlich;42
2007;02 Pirnaische Vorstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;weiblich;83
2007;03 Seevorstadt-Ost;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;männlich;37
2007;03 Seevorstadt-Ost;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;weiblich;42
2007;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;männlich;53
2007;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;weiblich;75
2007;05 Friedrichstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;männlich;39
2007;05 Friedrichstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;weiblich;77
2007;06 Johannstadt-Nord;StB 0 Altstadt;StB 0 Altstadt;02 Johannstadt;männlich;78
2007;06 Johannstadt-Nord;StB 0 Altstadt;StB 0 Altstadt;02 Johannstadt;weiblich;193
2007;07 Johannstadt-Süd;StB 0 Altstadt;StB 0 Altstadt;02 Johannstadt;männlich;82
2007;07 Johannstadt-Süd;StB 0 Altstadt;StB 0 Altstadt;02 Johannstadt;weiblich;77
2007;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;männlich;35
2007;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;weiblich;61
2007;12 Radeberger Vorstadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;männlich;21
2007;12 Radeberger Vorstadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;weiblich;16
2007;13 Innere Neustadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;männlich;20
2007;13 Innere Neustadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;weiblich;43
2007;14 Leipziger Vorstadt;StB 1 Neustadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;männlich;24
2007;14 Leipziger Vorstadt;StB 1 Neustadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;weiblich;20
2007;15 Albertstadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;männlich;7
2007;15 Albertstadt;StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;weiblich;4
2007;21 Pieschen-Süd;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;männlich;29
2007;21 Pieschen-Süd;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;weiblich;27
2007;22 Mickten;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;männlich;41
2007;22 Mickten;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;weiblich;24
2007;23 Kaditz;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;männlich;14
2007;23 Kaditz;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;weiblich;23
2007;24 Trachau;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;männlich;36
2007;24 Trachau;StB 2 Pieschen;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;weiblich;45
2007;25 Pieschen-N/Trachenberge;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;männlich;44
2007;25 Pieschen-N/Trachenberge;StB 2 Pieschen;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;weiblich;71
2007;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;männlich;54
2007;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;weiblich;79
2007;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;männlich;21
2007;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;StB 3 Klotzsche;06 StB Klotzsche und nördliche OS;weiblich;35
2007;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;männlich;25
2007;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;OS Weixdorf;06 StB Klotzsche und nördliche OS;weiblich;7
2007;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;OS Langebrück;06 StB Klotzsche und nördliche OS;männlich;18
2007;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;OS Langebrück;06 StB Klotzsche und nördliche OS;weiblich;29
2007;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;OS Schönborn;06 StB Klotzsche und nördliche OS;männlich;3
2007;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;OS Schönborn;06 StB Klotzsche und nördliche OS;weiblich;5
2007;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;männlich;9
2007;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;weiblich;16
2007;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;männlich;48
2007;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;weiblich;68
2007;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;männlich;17
2007;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;StB 4 Loschwitz;07 StB Loschwitz und OS Schönfeld-Weißig;weiblich;27
2007;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;männlich;26
2007;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;weiblich;19
2007;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;männlich;11
2007;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;weiblich;5
2007;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;männlich;12
2007;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;weiblich;9
2007;51 Blasewitz;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;männlich;45
2007;51 Blasewitz;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;weiblich;67
2007;52 Striesen-Ost;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;männlich;34
2007;52 Striesen-Ost;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;weiblich;31
2007;53 Striesen-Süd;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;männlich;46
2007;53 Striesen-Süd;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;weiblich;42
2007;54 Striesen-West;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;männlich;45
2007;54 Striesen-West;StB 5 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;weiblich;38
2007;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;männlich;39
2007;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;weiblich;34
2007;56 Seidnitz/Dobritz;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;männlich;31
2007;56 Seidnitz/Dobritz;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;weiblich;49
2007;57 Gruna;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;männlich;61
2007;57 Gruna;StB 5 Blasewitz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;weiblich;58
2007;61 Leuben;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;männlich;63
2007;61 Leuben;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;weiblich;91
2007;62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;männlich;39
2007;62 Laubegast;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;weiblich;39
2007;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;männlich;32
2007;63 Kleinzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;weiblich;30
2007;64 Großzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;männlich;35
2007;64 Großzschachwitz;StB 6 Leuben;StB 6 Leuben;10 StB Leuben;weiblich;75
2007;71 Prohlis-Nord;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);männlich;38
2007;71 Prohlis-Nord;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);weiblich;27
2007;72 Prohlis-Süd;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);männlich;53
2007;72 Prohlis-Süd;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);weiblich;85
2007;73 Niedersedlitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);männlich;17
2007;73 Niedersedlitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);weiblich;22
2007;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);männlich;14
2007;74 Lockwitz;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);weiblich;13
2007;75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);männlich;63
2007;75 Leubnitz-Neuostra;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);weiblich;63
2007;76 Strehlen;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);männlich;18
2007;76 Strehlen;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);weiblich;24
2007;76 Strehlen;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);männlich;22
2007;76 Strehlen;StB 7 Prohlis;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);weiblich;43
2007;77 Reick;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);männlich;29
2007;77 Reick;StB 7 Prohlis;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);weiblich;22
2007;81 Südvorstadt-West;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;männlich;37
2007;81 Südvorstadt-West;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;weiblich;39
2007;82 Südvorstadt-Ost;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;männlich;15
2007;82 Südvorstadt-Ost;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;weiblich;17
2007;83 Räcknitz/Zschertnitz;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;männlich;36
2007;83 Räcknitz/Zschertnitz;StB 8 Plauen;StB 8 Plauen;13 Südvorstadt, Zschertnitz;weiblich;28
2007;84 Kleinpestitz/Mockritz;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;männlich;20
2007;84 Kleinpestitz/Mockritz;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;weiblich;23
2007;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;männlich;18
2007;85 Coschütz/Gittersee;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;weiblich;21
2007;86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;männlich;31
2007;86 Plauen;StB 8 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;weiblich;83
2007;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;männlich;29
2007;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Cossebaude;17 Briesnitz und westliche OS;weiblich;38
2007;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Mobschatz;17 Briesnitz und westliche OS;männlich;3
2007;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;OS Mobschatz;17 Briesnitz und westliche OS;weiblich;1
2007;91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;männlich;26
2007;91 Cotta;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;weiblich;33
2007;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;männlich;19
2007;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;weiblich;19
2007;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;männlich;27
2007;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;weiblich;30
2007;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;männlich;32
2007;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;weiblich;49
2007;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;männlich;52
2007;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;weiblich;84
2007;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;männlich;38
2007;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;weiblich;71
2007;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;männlich;26
2007;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;16 Gorbitz;weiblich;17
2007;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;männlich;48
2007;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;StB 9 Cotta;17 Briesnitz und westliche OS;weiblich;25
2007;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Altfranken;17 Briesnitz und westliche OS;männlich;5
2007;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Altfranken;17 Briesnitz und westliche OS;weiblich;4
2007;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;männlich;6
2007;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;OS Gompitz;17 Briesnitz und westliche OS;weiblich;9
2008;01 Innere Altstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;männlich;14
2008;01 Innere Altstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;weiblich;17
2008;02 Pirnaische Vorstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;männlich;57
2008;02 Pirnaische Vorstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;weiblich;64
2008;03 Seevorstadt-Ost;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;männlich;40
2008;03 Seevorstadt-Ost;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;weiblich;52
2008;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;männlich;59
2008;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;weiblich;90
2008;05 Friedrichstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;männlich;36
2008;05 Friedrichstadt;StB 0 Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;weiblich;87
2008;06 Johannstadt-Nord;StB 0 Altstadt;StB 0 Altstadt;02 Johannstadt;männlich;91
2008;06 Johannstadt-Nord;StB 0 Altstadt;StB 0 Altstadt;02 Johannstadt;weiblich;173
2008;07 Johannstadt-Süd;StB 0 Altstadt;StB 0 Altstadt;02 Johannstadt;männlich;100
2008;07 Johannstadt-Süd;StB 0 Altstadt;StB 0 Altstadt;02 Johannstadt;weiblich;98
2008;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;männlich;45
2008;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;weiblich;59
