Jahr;Stadtbezirk mit zugeordneten Ortschaften;Fahrzeugart;Kraftstoffart;Schadstoffgruppe für Kraftfahrzeuge (Umwelt-Plakette) nach Feinstaubverordnung;Anzahl
2009;unbekannt;PKW;Diesel;Schadstoffgruppe 4 - Grün;64
2009;unbekannt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";3
2009;unbekannt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;2
2009;unbekannt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";39
2009;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;28
2009;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;28
2009;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;28
2010;StB 0 Altstadt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";147
2010;StB 0 Altstadt;PKW;Benzin;Schadstoffgruppe 4 - Grün;13962
2010;StB 0 Altstadt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";76
2010;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 2 - Rot;164
2010;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;792
2010;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 4 - Grün;3031
2010;StB 0 Altstadt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";28
2010;StB 0 Altstadt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;131
2010;StB 0 Altstadt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";325
2010;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;290
2010;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;612
2010;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;967
2010;StB 1 Neustadt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";194
2010;StB 1 Neustadt;PKW;Benzin;Schadstoffgruppe 4 - Grün;9788
2010;StB 1 Neustadt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";186
2010;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 2 - Rot;237
2010;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;1001
2010;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 4 - Grün;3021
2010;StB 1 Neustadt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";42
2010;StB 1 Neustadt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;83
2010;StB 1 Neustadt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";332
2010;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;162
2010;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;367
2010;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;789
2010;StB 2 Pieschen;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";198
2010;StB 2 Pieschen;PKW;Benzin;Schadstoffgruppe 4 - Grün;14824
2010;StB 2 Pieschen;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";108
2010;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 2 - Rot;243
2010;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 3 - Gelb;1114
2010;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 4 - Grün;2775
2010;StB 2 Pieschen;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";43
2010;StB 2 Pieschen;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;112
2010;StB 2 Pieschen;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";344
2010;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;217
2010;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;545
2010;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;892
2010;StB 3 Klotzsche/nördliche Ortschaften;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";198
2010;StB 3 Klotzsche/nördliche Ortschaften;PKW;Benzin;Schadstoffgruppe 4 - Grün;11326
2010;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";78
2010;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 2 - Rot;184
2010;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 3 - Gelb;935
2010;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 4 - Grün;2612
2010;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";37
2010;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;61
2010;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";309
2010;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;163
2010;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;425
2010;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;571
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";231
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Benzin;Schadstoffgruppe 4 - Grün;11871
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";89
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 2 - Rot;238
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 3 - Gelb;1005
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 4 - Grün;2467
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";32
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;62
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";367
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;136
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;289
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;326
2010;StB 5 Blasewitz;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";327
2010;StB 5 Blasewitz;PKW;Benzin;Schadstoffgruppe 4 - Grün;25980
2010;StB 5 Blasewitz;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";128
2010;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 2 - Rot;309
2010;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 3 - Gelb;1542
2010;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 4 - Grün;4142
2010;StB 5 Blasewitz;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";31
2010;StB 5 Blasewitz;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;157
2010;StB 5 Blasewitz;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";198
2010;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;159
2010;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;322
2010;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;539
2010;StB 6 Leuben;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";165
2010;StB 6 Leuben;PKW;Benzin;Schadstoffgruppe 4 - Grün;13462
2010;StB 6 Leuben;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";46
2010;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 2 - Rot;176
2010;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 3 - Gelb;823
2010;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 4 - Grün;1791
2010;StB 6 Leuben;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";21
2010;StB 6 Leuben;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;65
2010;StB 6 Leuben;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";207
2010;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;107
2010;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;296
2010;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;367
2010;StB 7 Prohlis;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";215
2010;StB 7 Prohlis;PKW;Benzin;Schadstoffgruppe 4 - Grün;18194
2010;StB 7 Prohlis;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";78
2010;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 2 - Rot;237
2010;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 3 - Gelb;1086
2010;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 4 - Grün;2962
2010;StB 7 Prohlis;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";33
2010;StB 7 Prohlis;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;103
2010;StB 7 Prohlis;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";311
2010;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;171
2010;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;431
2010;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;657
2010;StB 8 Plauen;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";239
2010;StB 8 Plauen;PKW;Benzin;Schadstoffgruppe 4 - Grün;15225
2010;StB 8 Plauen;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";74
2010;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 2 - Rot;203
2010;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 3 - Gelb;1024
2010;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 4 - Grün;3232
2010;StB 8 Plauen;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";31
2010;StB 8 Plauen;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;112
2010;StB 8 Plauen;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";215
2010;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;158
2010;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;423
2010;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;886
2010;StB 9 Cotta/westliche Ortschaften;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";335
2010;StB 9 Cotta/westliche Ortschaften;PKW;Benzin;Schadstoffgruppe 4 - Grün;25293
2010;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";133
2010;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 2 - Rot;373
2010;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 3 - Gelb;1702
2010;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 4 - Grün;3934
2010;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";64
2010;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;114
2010;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";405
2010;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;280
2010;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;525
2010;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;796
2010;unbekannt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";15
2010;unbekannt;PKW;Benzin;Schadstoffgruppe 4 - Grün;217
2010;unbekannt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";2
2010;unbekannt;PKW;Diesel;Schadstoffgruppe 2 - Rot;11
2010;unbekannt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;8
2010;unbekannt;PKW;Diesel;Schadstoffgruppe 4 - Grün;47
2010;unbekannt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";3
2010;unbekannt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;1
2010;unbekannt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";35
2010;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;22
2010;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;24
2010;unbekannt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;17
2011;StB 0 Altstadt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";136
2011;StB 0 Altstadt;PKW;Benzin;Schadstoffgruppe 4 - Grün;13976
2011;StB 0 Altstadt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";67
2011;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 2 - Rot;140
2011;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;691
2011;StB 0 Altstadt;PKW;Diesel;Schadstoffgruppe 4 - Grün;3556
2011;StB 0 Altstadt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";29
2011;StB 0 Altstadt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;130
2011;StB 0 Altstadt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";305
2011;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;243
2011;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;508
2011;StB 0 Altstadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1200
2011;StB 1 Neustadt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";194
2011;StB 1 Neustadt;PKW;Benzin;Schadstoffgruppe 4 - Grün;9882
2011;StB 1 Neustadt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";134
2011;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 2 - Rot;195
2011;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;906
2011;StB 1 Neustadt;PKW;Diesel;Schadstoffgruppe 4 - Grün;3465
2011;StB 1 Neustadt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";29
2011;StB 1 Neustadt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;87
2011;StB 1 Neustadt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";268
2011;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;124
2011;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;298
2011;StB 1 Neustadt;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;888
2011;StB 2 Pieschen;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";195
2011;StB 2 Pieschen;PKW;Benzin;Schadstoffgruppe 4 - Grün;14902
2011;StB 2 Pieschen;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";162
2011;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 2 - Rot;244
2011;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 3 - Gelb;1025
2011;StB 2 Pieschen;PKW;Diesel;Schadstoffgruppe 4 - Grün;3418
2011;StB 2 Pieschen;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";49
2011;StB 2 Pieschen;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;115
2011;StB 2 Pieschen;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";349
2011;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;203
2011;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;558
2011;StB 2 Pieschen;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1026
2011;StB 3 Klotzsche/nördliche Ortschaften;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";193
2011;StB 3 Klotzsche/nördliche Ortschaften;PKW;Benzin;Schadstoffgruppe 4 - Grün;11284
2011;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";61
2011;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 2 - Rot;138
2011;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 3 - Gelb;840
2011;StB 3 Klotzsche/nördliche Ortschaften;PKW;Diesel;Schadstoffgruppe 4 - Grün;3076
2011;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";39
2011;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;51
2011;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";292
2011;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;128
2011;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;391
2011;StB 3 Klotzsche/nördliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;756
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";237
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Benzin;Schadstoffgruppe 4 - Grün;11807
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";84
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 2 - Rot;213
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 3 - Gelb;922
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;PKW;Diesel;Schadstoffgruppe 4 - Grün;2862
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";37
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;59
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";332
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;120
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;262
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;424
2011;StB 5 Blasewitz;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";326
2011;StB 5 Blasewitz;PKW;Benzin;Schadstoffgruppe 4 - Grün;26075
2011;StB 5 Blasewitz;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";112
2011;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 2 - Rot;253
2011;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 3 - Gelb;1420
2011;StB 5 Blasewitz;PKW;Diesel;Schadstoffgruppe 4 - Grün;4730
2011;StB 5 Blasewitz;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";27
2011;StB 5 Blasewitz;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;155
2011;StB 5 Blasewitz;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";181
2011;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;139
2011;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;303
2011;StB 5 Blasewitz;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;632
2011;StB 6 Leuben;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";156
2011;StB 6 Leuben;PKW;Benzin;Schadstoffgruppe 4 - Grün;13512
2011;StB 6 Leuben;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";50
2011;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 2 - Rot;155
2011;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 3 - Gelb;764
2011;StB 6 Leuben;PKW;Diesel;Schadstoffgruppe 4 - Grün;2084
2011;StB 6 Leuben;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";21
2011;StB 6 Leuben;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;77
2011;StB 6 Leuben;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";195
2011;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;120
2011;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;272
2011;StB 6 Leuben;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;455
2011;StB 7 Prohlis;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";205
2011;StB 7 Prohlis;PKW;Benzin;Schadstoffgruppe 4 - Grün;18143
2011;StB 7 Prohlis;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";69
2011;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 2 - Rot;204
2011;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 3 - Gelb;994
2011;StB 7 Prohlis;PKW;Diesel;Schadstoffgruppe 4 - Grün;3439
2011;StB 7 Prohlis;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";30
2011;StB 7 Prohlis;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;89
2011;StB 7 Prohlis;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";248
2011;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;168
2011;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;391
2011;StB 7 Prohlis;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;826
2011;StB 8 Plauen;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";245
2011;StB 8 Plauen;PKW;Benzin;Schadstoffgruppe 4 - Grün;15209
2011;StB 8 Plauen;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";67
2011;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 2 - Rot;166
2011;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 3 - Gelb;925
2011;StB 8 Plauen;PKW;Diesel;Schadstoffgruppe 4 - Grün;3625
2011;StB 8 Plauen;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";32
2011;StB 8 Plauen;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;90
2011;StB 8 Plauen;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";203
2011;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;108
2011;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;353
2011;StB 8 Plauen;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;1023
2011;StB 9 Cotta/westliche Ortschaften;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";337
2011;StB 9 Cotta/westliche Ortschaften;PKW;Benzin;Schadstoffgruppe 4 - Grün;25295
2011;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";110
2011;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 2 - Rot;333
2011;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 3 - Gelb;1607
2011;StB 9 Cotta/westliche Ortschaften;PKW;Diesel;Schadstoffgruppe 4 - Grün;4514
2011;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";60
2011;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;121
2011;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";366
2011;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 2 - Rot;253
2011;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 3 - Gelb;491
2011;StB 9 Cotta/westliche Ortschaften;Nutzfahrzeug;Diesel;Schadstoffgruppe 4 - Grün;933
2011;unbekannt;PKW;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";14
2011;unbekannt;PKW;Benzin;Schadstoffgruppe 4 - Grün;159
2011;unbekannt;PKW;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";1
2011;unbekannt;PKW;Diesel;Schadstoffgruppe 2 - Rot;9
2011;unbekannt;PKW;Diesel;Schadstoffgruppe 3 - Gelb;9
2011;unbekannt;PKW;Diesel;Schadstoffgruppe 4 - Grün;47
2011;unbekannt;Nutzfahrzeug;Benzin;"Schadstoffgruppe 1 - ohne Plakette  ";1
2011;unbekannt;Nutzfahrzeug;Benzin;Schadstoffgruppe 4 - Grün;6
2011;unbekannt;Nutzfahrzeug;Diesel;"Schadstoffgruppe 1 - ohne Plakette  ";23
