Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Anzahl Einwohner;Anzahl Haushalte
2011;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;764;320
2011;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;87;39
2011;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1026;414
2011;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;823;348
2011;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;377;166
2011;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;605;252
2011;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;844;348
2011;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;670;285
2011;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;243;102
2011;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;214;85
2011;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;151;58
2011;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;251;103
2011;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;490;205
2011;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;137;59
2011;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;245;107
2011;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;116;51
2011;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;104;43
2011;51 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;523;222
2011;52 Striesen-Ost;StB 5 Blasewitz;08 Blasewitz, Striesen;895;382
2011;53 Striesen-Süd;StB 5 Blasewitz;08 Blasewitz, Striesen;522;227
2011;54 Striesen-West;StB 5 Blasewitz;08 Blasewitz, Striesen;592;253
2011;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;793;352
2011;56 Seidnitz/Dobritz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;786;337
2011;57 Gruna;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;676;292
2011;61 Leuben;StB 6 Leuben;10 StB Leuben;966;419
2011;62 Laubegast;StB 6 Leuben;10 StB Leuben;612;267
2011;63 Kleinzschachwitz;StB 6 Leuben;10 StB Leuben;390;160
2011;64 Großzschachwitz;StB 6 Leuben;10 StB Leuben;437;174
2011;71 Prohlis-Nord;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);424;170
2011;72 Prohlis-Süd;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);576;231
2011;73 Niedersedlitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);274;115
2011;74 Lockwitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);186;79
2011;75 Leubnitz-Neuostra;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);667;280
2011;76 Strehlen;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);258;105
2011;76 Strehlen;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);300;125
2011;77 Reick;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);452;181
2011;81 Südvorstadt-West;StB 8 Plauen;13 Südvorstadt, Zschertnitz;549;224
2011;82 Südvorstadt-Ost;StB 8 Plauen;13 Südvorstadt, Zschertnitz;139;61
2011;83 Räcknitz/Zschertnitz;StB 8 Plauen;13 Südvorstadt, Zschertnitz;423;180
2011;84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;284;116
2011;85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;253;107
2011;86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;490;199
2011;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;355;154
2011;91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;760;326
2011;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;535;223
2011;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;555;238
2011;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;394;172
2011;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;727;283
2011;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;567;228
2011;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;435;180
2011;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;439;189
2011;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;91;40
2012;01 Innere Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;24;11
2012;02 Pirnaische Vorstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;221;94
2012;03 Seevorstadt-Ost;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;195;83
2012;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;253;113
2012;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;378;155
2012;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;546;225
2012;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;386;175
2012;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1229;519
2012;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;595;247
2012;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;337;147
2012;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;758;315
2012;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;90;41
2012;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1041;429
2012;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;899;375
2012;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;402;176
2012;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;622;260
2012;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;897;365
2012;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;706;304
2012;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;237;101
2012;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;201;84
2012;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;172;68
2012;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;261;107
2012;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;490;203
2012;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;143;60
2012;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;260;112
2012;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;128;55
2012;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;98;42
2012;51 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;556;236
2012;52 Striesen-Ost;StB 5 Blasewitz;08 Blasewitz, Striesen;896;384
2012;53 Striesen-Süd;StB 5 Blasewitz;08 Blasewitz, Striesen;554;237
2012;54 Striesen-West;StB 5 Blasewitz;08 Blasewitz, Striesen;598;257
2012;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;838;370
2012;56 Seidnitz/Dobritz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;828;354
2012;57 Gruna;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;689;295
2012;61 Leuben;StB 6 Leuben;10 StB Leuben;1038;446
2012;62 Laubegast;StB 6 Leuben;10 StB Leuben;645;282
2012;63 Kleinzschachwitz;StB 6 Leuben;10 StB Leuben;384;161
2012;64 Großzschachwitz;StB 6 Leuben;10 StB Leuben;410;165
2012;71 Prohlis-Nord;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);420;168
2012;72 Prohlis-Süd;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);627;243
2012;73 Niedersedlitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);276;114
2012;74 Lockwitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);216;93
2012;75 Leubnitz-Neuostra;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);646;269
2012;76 Strehlen;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);293;119
2012;76 Strehlen;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);293;119
2012;77 Reick;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);469;193
2012;81 Südvorstadt-West;StB 8 Plauen;13 Südvorstadt, Zschertnitz;499;200
2012;82 Südvorstadt-Ost;StB 8 Plauen;13 Südvorstadt, Zschertnitz;133;54
2012;83 Räcknitz/Zschertnitz;StB 8 Plauen;13 Südvorstadt, Zschertnitz;419;181
2012;84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;282;116
2012;85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;251;107
2012;86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;526;215
2012;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;359;152
2012;91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;739;318
2012;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;462;197
2012;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;601;256
2012;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;374;166
2012;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;781;308
2012;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;556;222
2012;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;430;183
2012;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;474;206
2012;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;86;38
2013;01 Innere Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;32;14
2013;02 Pirnaische Vorstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;228;99
2013;03 Seevorstadt-Ost;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;184;79
2013;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;300;130
2013;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;421;173
2013;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;572;235
2013;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;396;174
2013;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1247;521
2013;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;666;269
2013;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;341;145
2013;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;793;331
2013;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;86;38
2013;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1067;429
2013;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;953;399
2013;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;404;173
2013;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;663;276
2013;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;908;377
2013;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;685;296
2013;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;258;108
2013;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;205;85
2013;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;153;61
2013;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;266;106
2013;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;527;217
2013;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;153;63
2013;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;277;118
2013;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;119;51
2013;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;121;52
2013;51 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;519;220
2013;52 Striesen-Ost;StB 5 Blasewitz;08 Blasewitz, Striesen;907;388
2013;53 Striesen-Süd;StB 5 Blasewitz;08 Blasewitz, Striesen;583;247
2013;54 Striesen-West;StB 5 Blasewitz;08 Blasewitz, Striesen;603;262
2013;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;880;386
2013;56 Seidnitz/Dobritz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;823;351
2013;57 Gruna;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;687;297
2013;61 Leuben;StB 6 Leuben;10 StB Leuben;1029;443
2013;62 Laubegast;StB 6 Leuben;10 StB Leuben;643;279
2013;63 Kleinzschachwitz;StB 6 Leuben;10 StB Leuben;369;155
2013;64 Großzschachwitz;StB 6 Leuben;10 StB Leuben;393;161
2013;71 Prohlis-Nord;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);462;180
2013;72 Prohlis-Süd;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);663;256
2013;73 Niedersedlitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);304;125
2013;74 Lockwitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);238;103
2013;75 Leubnitz-Neuostra;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);704;293
2013;76 Strehlen;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);293;119
2013;76 Strehlen;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);299;123
2013;77 Reick;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);493;200
2013;81 Südvorstadt-West;StB 8 Plauen;13 Südvorstadt, Zschertnitz;531;215
2013;82 Südvorstadt-Ost;StB 8 Plauen;13 Südvorstadt, Zschertnitz;143;60
2013;83 Räcknitz/Zschertnitz;StB 8 Plauen;13 Südvorstadt, Zschertnitz;417;178
2013;84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;273;117
2013;85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;262;113
2013;86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;532;217
2013;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;373;158
2013;91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;699;302
2013;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;475;205
2013;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;601;258
2013;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;403;175
2013;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;827;318
2013;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;597;240
2013;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;489;202
2013;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;498;217
2013;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;102;45
