Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Kinderanzahl im Haushalt in Klassen (4);Anzahl Einwohner;Kinderanzahl im Haushalt (sum);Anzahl Haushalte
2009;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;1010;647;200
2009;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;14901;0;10473
2009;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;2553;965;965
2009;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;1469;796;398
2009;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;727;487;144
2009;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;14466;0;8233
2009;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;3731;1258;1258
2009;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;2957;1484;742
2009;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;756;466;147
2010;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;21962;0;16232
2010;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;2697;999;999
2010;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1384;720;360
2010;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;606;386;114
2010;StB 0 Altstadt;02 Johannstadt;0 Kinder;17157;0;11611
2010;StB 0 Altstadt;02 Johannstadt;1 Kind;2495;887;887
2010;StB 0 Altstadt;02 Johannstadt;2 Kinder;1842;936;468
2010;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;665;413;125
2010;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;21706;0;16837
2010;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;5152;1870;1870
2010;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;4470;2302;1151
2010;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1480;922;289
2010;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;7545;0;5861
2010;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;1913;693;693
2010;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;1376;708;354
2010;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;325;206;63
2010;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;14561;0;10749
2010;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;4072;1482;1482
2010;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;2979;1552;776
2010;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;1064;693;205
2010;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;17945;0;12139
2010;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;4838;1738;1738
2010;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;3767;1944;972
2010;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;1107;695;214
2010;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;19267;0;11138
2010;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;4648;1559;1559
2010;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;4442;2234;1117
2010;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1626;1002;311
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;19931;0;11645
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5175;1728;1728
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;5152;2588;1294
2010;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;1737;1055;330
2010;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;28952;0;19800
2010;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;7825;2792;2792
2010;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;6797;3488;1744
2010;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;2019;1248;396
2010;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;25822;0;17116
2010;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;5453;1991;1991
2010;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;4131;2152;1076
2010;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;951;607;185
2010;StB 6 Leuben;10 StB Leuben;0 Kinder;25989;0;16838
2010;StB 6 Leuben;10 StB Leuben;1 Kind;5817;2099;2099
2010;StB 6 Leuben;10 StB Leuben;2 Kinder;4724;2442;1221
2010;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1466;929;282
2010;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;16189;0;11052
2010;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;2906;1075;1075
2010;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;2157;1142;571
2010;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;875;579;173
2010;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21648;0;13145
2010;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;5042;1731;1731
2010;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4566;2322;1161
2010;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1304;800;247
2010;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;19261;0;13161
2010;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;3143;1114;1114
2010;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2347;1220;610
2010;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;759;473;146
2010;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;16236;0;10400
2010;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;3610;1248;1248
2010;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;3183;1622;811
2010;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;1072;659;201
2010;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;25947;0;18005
2010;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6391;2294;2294
2010;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;4259;2196;1098
2010;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;1143;727;226
2010;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;14658;0;10432
2010;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;2572;978;978
2010;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;1672;908;454
2010;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;809;541;158
2010;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;14301;0;8256
2010;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;3749;1279;1279
2010;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;3140;1576;788
2010;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;749;462;147
2011;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;22355;0;16634
2011;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;2823;1051;1051
2011;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1482;774;387
2011;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;618;394;117
2011;StB 0 Altstadt;02 Johannstadt;0 Kinder;17172;0;11726
2011;StB 0 Altstadt;02 Johannstadt;1 Kind;2615;935;935
2011;StB 0 Altstadt;02 Johannstadt;2 Kinder;1946;994;497
2011;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;686;430;129
2011;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;22068;0;17174
2011;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;5415;1970;1970
2011;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;4694;2424;1212
2011;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1645;1019;321
2011;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;7730;0;6026
2011;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;1993;724;724
2011;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;1500;778;389
2011;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;370;233;71
2011;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;14612;0;10919
2011;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;4245;1550;1550
2011;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;3168;1662;831
2011;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;1122;731;215
2011;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;18051;0;12365
2011;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;4817;1742;1742
2011;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;3932;2038;1019
2011;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;1132;716;220
2011;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;19049;0;11168
2011;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;4743;1608;1608
2011;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;4629;2336;1168
2011;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1695;1047;328
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;19874;0;11703
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5265;1766;1766
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;5265;2644;1322
2011;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;1803;1102;346
2011;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;28908;0;20065
2011;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;7848;2801;2801
2011;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;7117;3656;1828
2011;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;2204;1361;432
2011;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;25794;0;17354
2011;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;5664;2076;2076
2011;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;4313;2248;1124
2011;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;1067;675;205
2011;StB 6 Leuben;10 StB Leuben;0 Kinder;25924;0;16953
2011;StB 6 Leuben;10 StB Leuben;1 Kind;6046;2185;2185
2011;StB 6 Leuben;10 StB Leuben;2 Kinder;4777;2488;1244
2011;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1520;958;293
2011;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;16357;0;11319
2011;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;2838;1060;1060
2011;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;2232;1184;592
2011;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;926;615;182
2011;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21480;0;13256
2011;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;5147;1767;1767
2011;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4684;2384;1192
2011;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1368;844;259
2011;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;19442;0;13372
2011;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;3212;1139;1139
2011;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2422;1262;631
2011;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;803;501;154
2011;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;16168;0;10493
2011;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;3770;1295;1295
2011;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;3362;1720;860
2011;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;1116;683;210
2011;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;26284;0;18463
2011;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6444;2322;2322
2011;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;4544;2346;1173
2011;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;1226;772;242
2011;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;14611;0;10486
2011;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;2538;971;971
2011;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;1801;984;492
2011;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;836;560;164
2011;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;14206;0;8338
2011;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;3752;1278;1278
2011;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;3286;1644;822
2011;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;835;517;164
2012;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;22191;0;16683
2012;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;2783;1031;1031
2012;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1606;840;420
2012;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;659;420;124
2012;StB 0 Altstadt;02 Johannstadt;0 Kinder;17011;0;11743
2012;StB 0 Altstadt;02 Johannstadt;1 Kind;2612;924;924
2012;StB 0 Altstadt;02 Johannstadt;2 Kinder;2099;1070;535
2012;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;715;442;133
2012;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;22472;0;17511
2012;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;5587;2029;2029
2012;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;4971;2548;1274
2012;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1879;1156;363
2012;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;7693;0;6040
2012;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;1998;723;723
2012;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;1618;834;417
2012;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;478;299;92
2012;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;14769;0;11157
2012;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;4418;1617;1617
2012;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;3325;1734;867
2012;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;1151;744;222
2012;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;17973;0;12454
2012;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;4946;1799;1799
2012;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;4119;2136;1068
2012;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;1235;778;241
2012;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;18705;0;11097
2012;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;4799;1638;1638
2012;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;4858;2442;1221
2012;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1749;1074;337
2012;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;19740;0;11767
2012;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5285;1772;1772
2012;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;5513;2772;1386
2012;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;2037;1241;391
2012;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;28936;0;20284
2012;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;7999;2867;2867
2012;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;7384;3782;1891
2012;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;2342;1447;456
2012;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;25766;0;17460
2012;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;5814;2140;2140
2012;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;4472;2330;1165
2012;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;1186;749;228
2012;StB 6 Leuben;10 StB Leuben;0 Kinder;25768;0;16956
2012;StB 6 Leuben;10 StB Leuben;1 Kind;6133;2227;2227
2012;StB 6 Leuben;10 StB Leuben;2 Kinder;4921;2558;1279
2012;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1567;988;302
2012;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;16272;0;11355
2012;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;2801;1053;1053
2012;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;2391;1274;637
2012;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1051;689;203
2012;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21317;0;13309
2012;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;5184;1771;1771
2012;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4827;2462;1231
2012;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1494;919;283
2012;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;19539;0;13444
2012;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;3169;1117;1117
2012;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2606;1340;670
2012;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;911;567;172
2012;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;15993;0;10458
2012;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;3806;1311;1311
2012;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;3598;1830;915
2012;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;1132;694;217
2012;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;26378;0;18794
2012;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6575;2369;2369
2012;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;4739;2436;1218
2012;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;1347;839;264
2012;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;14631;0;10578
2012;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;2586;1007;1007
2012;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;2006;1090;545
2012;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;818;542;160
2012;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;14243;0;8451
2012;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;3830;1304;1304
2012;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;3498;1754;877
2012;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;928;576;180
2013;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;22257;0;16835
2013;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;2831;1059;1059
2013;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1857;968;484
2013;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;639;407;119
2013;StB 0 Altstadt;02 Johannstadt;0 Kinder;16805;0;11678
2013;StB 0 Altstadt;02 Johannstadt;1 Kind;2634;933;933
2013;StB 0 Altstadt;02 Johannstadt;2 Kinder;2250;1150;575
2013;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;729;454;139
2013;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;22368;0;17558
2013;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;5621;2033;2033
2013;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;5333;2742;1371
2013;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1978;1221;387
2013;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;7703;0;6089
2013;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;2065;742;742
2013;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;1765;906;453
2013;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;556;342;107
2013;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;14718;0;11237
2013;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;4593;1673;1673
2013;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;3421;1784;892
2013;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;1232;797;240
2013;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;17971;0;12530
2013;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;5140;1874;1874
2013;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;4160;2156;1078
2013;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;1373;867;270
2013;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;18394;0;10986
2013;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;4792;1639;1639
2013;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;5156;2578;1289
2013;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1765;1086;340
2013;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;19636;0;11732
2013;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5273;1784;1784
2013;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;5824;2934;1467
2013;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;2082;1273;401
2013;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;28909;0;20314
2013;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;8086;2884;2884
2013;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;7722;3946;1973
2013;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;2491;1535;483
2013;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;25702;0;17523
2013;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;5973;2190;2190
2013;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;4555;2368;1184
